sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
67262,IDC-200B-24,0,0,0,130.68,188.60,
67263,IDC-200C-24,0,0,0,130.68,188.60,
67264,IDC-360A-12,0,0,0,251.70,363.30,
67265,IDC-360B-12,0,0,0,251.70,363.30,
67266,IDC-360C-12,0,0,0,251.70,363.30,
67267,IDC-360D-12,0,0,0,251.70,363.30,
67268,IDC-360A-24,0,0,0,251.70,363.30,
67269,IDC-360B-24,0,0,0,251.70,363.30,
67270,IDC-360C-24,0,0,0,251.70,363.30,
67271,STEP7,1,1,0,83.75,120.80,
67272,STEP10,0,0,0,116.59,168.30,
67273,STEP20,0,0,0,242.39,349.80,
67276,59001,0,0,0,21.36,,
67277,59000,0,0,0,44.01,,
67295,93-303,37,16,21,15.40,,
67296,93-304,22,22,0,12.06,,
67297,C3-803,67,37,30,5.35,,
67298,C3-805,77,38,39,5.35,,
67299,C3-810,23,8,15,5.35,,
67300,C7-10,75,46,29,12.78,,
67301,C7-10-02,0,0,0,14.00,,
67302,S3-0503,2,0,2,1282.07,,
67303,F7-53,48,23,25,6.96,,
67304,F7-73,12,12,0,9.78,,
67305,M1-15-61-8,0,0,0,43.79,,
67306,M1-20-32-48,5,5,0,52.99,,
67307,M1-20-81-48,0,0,0,69.21,,
67309,M1-2A-11-1,0,0,0,24.06,,
67310,M1-2A-13-5,17,1,16,11.99,,
67311,90919,211,124,87,7.49,,
67312,90923,207,87,120,7.49,,
67313,90925,139,39,100,10.47,,
67314,90927,89,43,46,10.47,,
67316,90891,70,22,48,8.00,,
67317,90893,203,86,117,8.00,,
67318,90892,44,27,17,8.00,,
67324,1363742,2,2,0,1888.05,,
67325,131550,5,3,2,244.11,,
67329,188024,40,40,0,10.51,,
67330,106096,78,38,40,15.24,,
67336,710273-1,0,0,0,65.11,,
67344,MFC-2BS,0,0,0,15.41,,
67345,MFC-2NS,0,0,0,15.41,,
67346,MFC-3BS,14,9,5,23.73,,
67347,MFC-3NS,0,0,0,23.73,,
67348,MFC-4BS,15,7,8,28.86,,
67352,MFC-4NS,5,2,3,28.86,,
67357,MFC-1BD,1,1,0,9.99,,
67358,MFC-1BS,0,0,0,12.44,,
67359,MFC-1NS,2,2,0,12.44,,
67360,MFC-2BD,0,0,0,21.94,,
67361,MFC-2ND,0,0,0,21.94,,
67362,MFC-3BD,0,0,0,37.49,,
67364,MFC-3ND,0,0,0,37.49,,
67367,MFC-4BD,7,3,4,45.12,,
67368,MFC-4ND,6,6,0,45.12,,
67373,MFC-A2B,10,6,4,26.27,,
67377,MFC-A2N,0,0,0,26.27,,
67389,MFC-A3B,2,0,2,34.14,,
67390,MFC-A3N,0,0,0,34.14,,
67391,MFC-A4B,1,1,0,55.87,,
67392,MFC-A4N,0,0,0,55.87,,
67393,MFC-A5B,0,0,0,80.81,,
67394,MFC-A5N,0,0,0,80.81,,
67395,MFC-A6B,2,0,2,84.99,,
67396,MFC-A7N,0,0,0,136.04,,
67397,MFC-A7B,0,0,0,136.04,,
67398,MFC-F4N,4,4,0,36.49,,
67399,MFC-F4B,0,0,0,46.55,,
67400,MFC-F7N,1,0,1,39.99,,
67401,MFC-F7B,0,0,0,49.21,,
67402,MFC-F8N,0,0,0,71.60,,
67403,MFC-F8B,0,0,0,71.60,,
67404,MFC-F10B,0,0,0,76.86,,
67406,MFC-F10N,0,0,0,76.86,,
67407,MFC-F11B,0,0,0,95.29,,
67408,MFC-F11N,0,0,0,95.29,,
67409,MFC-13B,0,0,0,145.92,,
67410,MFC-F13N,0,0,0,145.92,,
67412,M5-60-205-8,0,0,0,70.58,,
67415,MC-04-123-10,0,0,0,179.00,,
67416,MF-01-110-60,30,11,19,75.22,,
67417,37-20-086-20,22,8,14,13.49,,
67420,93-10-201-50,0,0,0,32.04,,
67421,93-314,20,20,0,13.21,,
67422,C2-32-25,23,23,0,21.22,,
67423,C7-10-15,0,0,0,11.59,,
67424,F7-530,28,19,9,5.74,,
67426,1001401,25,19,6,3.87,,
67427,1001402,12,7,5,3.59,,
67428,1001503,9,4,5,9.88,,
67429,1001504,4,2,2,14.29,,
67430,1001505,5,2,3,10.38,,
67431,1001506,0,0,0,14.41,,
67432,1001507,7,7,0,11.00,,
67433,1001508,8,6,2,7.94,,
67435,A80526,1,1,0,59.65,,
67436,A80527,0,0,0,76.69,,
67437,A80528,0,0,0,76.69,,
67438,A80525,0,0,0,59.65,,
67439,A80529,2,2,0,76.69,,
67440,A80524,0,0,0,59.65,,
67441,A80530,1,0,1,68.17,,
67442,A80531,0,0,0,74.99,,
67443,A80533,0,0,0,91.66,,
67444,209-1277-00,6,4,2,110.54,,
67445,1001306,14,6,8,15.27,,
67446,1001302,8,6,2,9.31,,
67447,1001303,4,2,2,15.34,,
67448,1001307,6,6,0,8.74,,
67449,1001304,0,0,0,26.02,,
67450,1001301,0,0,0,11.45,,
67451,1001305,0,0,0,11.81,,
67452,1001605,1,1,0,26.12,,
67454,1001606,4,1,3,18.99,,
67455,1001610,6,3,3,11.81,,
67456,1001604,5,3,2,24.85,,
67457,1001603,2,0,2,34.79,,
67458,1001607,5,2,3,18.69,,
67459,1001609,9,5,4,18.84,,
67460,1002301,0,0,0,18.74,,
67461,1001001,2,2,0,28.95,,
67462,1002101,0,0,0,59.08,,
67463,1002102,7,2,5,42.55,,
67464,1001601,7,5,2,12.82,,
67465,1001602,2,0,2,7.01,,
67466,1001101,0,0,0,5.90,,
67467,1001102,6,2,4,3.94,,
67468,1001103,12,7,5,3.94,,
67469,1001104,18,12,6,3.94,,
67470,1002206,0,0,0,19.65,,
67471,1002201,0,0,0,44.52,,
67472,1002205,7,3,4,30.18,,
67473,1002203,0,0,0,25.74,,
67474,1002204,5,3,2,22.38,,
67480,560-1814-7,0,0,0,22.50,,
67491,7010,9,3,6,16.07,,
67494,1128,7,7,0,17.04,,
67495,INF622MLT,0,0,0,159.42,229.65,
67496,INF622MLW,1,1,0,144.99,229.95,
67497,INF822MLT,0,0,0,188.09,259.95,
67498,INF822MLW,0,0,0,188.09,259.95,
67499,INF1022MLT,0,0,0,180.64,229.95,
67500,INF1022MLW,2,0,2,159.99,229.95,
67507,T70327,15,9,6,285.32,,
67528,A526-31AAG-HE,21,19,2,147.26,,
67536,RF261,0,0,0,2.93,,
67538,RF263,0,0,0,2.93,,
67544,RF270,0,0,0,6.60,,
67547,RF273,1,0,1,6.60,,
67550,RF276,0,0,0,12.70,,
67578,32816,3,3,0,104.93,,
67611,412,2,2,0,11.27,,
67613,413,0,0,0,11.58,,
67616,010-01759-00,10,4,6,183.74,,
67618,591,0,0,0,13.21,,
67619,010-12506-00,29,4,25,74.99,,
67623,010-12523-00,0,0,0,44.99,,
67627,010-12523-03,1,0,1,59.99,,
67629,010-12506-02,13,0,13,59.99,,
67631,444,3,3,0,21.33,,
67632,442,0,0,0,22.99,,
67633,446,8,2,6,13.99,,
67634,010-12505-02,10,1,9,11.24,,
67635,300,9,7,2,11.90,,
67636,302,1,0,1,11.90,,
67637,301,9,5,4,11.90,,
67640,847Q,0,0,0,11.49,,
67666,DT1H,10,2,8,69.68,,
67671,1001801,9,6,3,8.86,,
67672,1001802,18,4,14,8.30,,
67673,1001803,6,5,1,8.86,,
67674,1001804,10,4,6,9.16,,
67675,1001805,2,2,0,9.31,,
67676,1001806,3,1,2,9.31,,
67677,1001807,0,0,0,11.73,,
67678,1001808,16,2,14,11.81,,
67679,1001809,11,4,7,11.60,,
67680,1001810,0,0,0,9.74,,
67681,1001811,4,0,4,10.01,,
67682,1001812,6,4,2,11.73,,
67683,1001703,8,5,3,3.23,,
67684,1001702,6,1,5,5.44,,
67685,1001701,7,3,4,8.30,,
67686,1001705,5,5,0,6.68,,
67687,1001707,7,3,4,3.93,,
67688,1001708,2,1,1,7.21,,
67689,1001714,19,9,10,6.93,,
67690,1001716,2,2,0,14.36,,
67691,1001704,7,0,7,11.84,,
67692,1001709,5,1,4,5.54,,
67693,1001706,9,5,4,4.29,,
67694,1001710,13,5,8,6.26,,
67695,1001715,8,6,2,8.38,,
67696,1001711,31,23,8,6.30,,
67697,1001712,0,0,0,6.96,,
67698,1001713,20,15,5,7.76,,
67699,1001901,11,6,5,6.88,,
67700,1001906,10,5,5,7.23,,
67701,1001902,0,0,0,4.66,,
67702,1001908,1,0,1,7.01,,
67707,MCK632WB.6,15,8,7,68.13,,
67708,MCK632WB.64,3,0,3,90.85,,
67751,MR508UABW,7,3,4,72.17,,
67752,MR632UAB,66,39,27,37.72,,
67753,MR692W,1,0,1,62.50,,
67754,MR62W,15,6,9,32.90,,
67755,MR52W,8,6,2,24.34,,
67757,MRGB65B,6,2,4,56.82,,
67761,MR62B,15,7,8,32.90,,
67764,MR52B,17,10,7,23.99,,
67776,100102-W,0,0,0,8.33,,
67779,S72-0486,1,1,0,729.99,,
67784,"ROGUE REACH DB",0,0,0,623.86,761.00,
67785,"ROGUE PRO DB",1,1,0,587.50,716.00,
67786,EC-ER-DB,1,0,1,999.99,1706.00,
67788,EC-HP-DB-AC,2,2,0,1699.99,2426.00,
67790,99081,0,0,0,522.38,,
67791,99080,0,0,0,451.95,,
67793,11700100,9,4,5,50.13,,
67794,11700500,5,0,5,54.18,,
67795,11700700,2,0,2,52.65,,
67796,11700800,2,2,0,50.13,,
67797,11701500,3,0,3,60.25,,
67798,31430930,2,1,1,301.23,,
67799,31432330,4,2,2,301.23,,
67800,31432340,0,0,0,301.23,,
67801,31511110,2,1,1,385.26,,
67802,31511120,0,0,0,385.26,,
67803,31511310,3,2,1,385.26,,
67804,31511320,4,2,2,385.26,,
67805,31511510,5,1,4,385.26,,
67806,31511520,2,0,2,385.26,,
67819,862113,2,0,2,243.75,389.99,
67820,862213,0,0,0,243.75,389.99,
67822,212213BLK,3,1,2,180.25,288.39,
67824,150213BLK,0,0,0,1158.75,1853.99,
67826,883213BLK,0,0,0,1037.50,1659.99,
67832,872213,2,0,2,721.87,1154.99,
67833,873213,6,5,1,984.37,1574.99,
67834,874213,4,2,2,1246.87,1994.99,
67835,876213,3,0,3,1574.99,2519.99,
67836,322613,0,0,0,413.75,661.99,
67840,324313,8,8,0,285.88,,
67845,884213,4,2,2,1252.84,2099.99,
67846,2378000,2,1,1,9.64,,
67847,202113,6,3,3,148.06,236.89,
67848,202213,21,13,8,148.06,236.89,
67849,502313,2,0,2,263.93,422.29,
67850,502513,0,0,0,263.93,422.29,
67880,806113,0,0,0,206.24,329.99,
67881,806213,1,0,1,206.24,329.99,
67882,806313,2,2,0,218.87,350.19,
67883,806513,3,0,3,204.28,,
67886,810313,5,1,4,283.25,453.19,
67887,820313,4,1,3,489.25,782.79,
67888,830313,1,0,1,708.12,1132.99,
67889,840313,12,0,12,749.94,,
67901,602113,4,2,2,148.06,236.89,
67902,602213,2,0,2,148.06,236.89,
67903,602513,2,0,2,148.06,236.89,
67915,MHU-TACT,0,0,0,237.95,,
67945,62-542-MARINE-BLK,0,0,0,49.94,,
67950,710269-1,2,0,2,166.67,,
67951,710270-1,0,0,0,159.09,,
67952,ZDIGN2KIT,13,7,6,89.96,,
67953,720101-1,0,0,0,33.33,,
67954,720102-1,7,2,5,33.33,,
67957,720073-6,76,29,47,35.06,,
67962,740174-1,4,1,3,41.66,,
67963,740175-1,0,0,0,60.60,,
67964,740176-1,2,2,0,53.02,,
67965,740177-1,0,0,0,60.60,,
67969,875213,0,0,0,1509.37,2414.99,
67973,PS20061050000,0,0,0,412.50,,
67974,PS20061054000,0,0,0,412.50,,
67975,PS20061058000,0,0,0,412.50,,
68004,MMC-0,0,0,0,95.00,,
68005,MMC-8G,9,5,4,95.00,,
68006,MMC-BL,0,0,0,95.00,,
68007,MMC-9N,8,4,4,95.00,,
68008,MMC-14HB,0,0,0,111.76,,
68009,MMC-HB,1,1,0,95.00,,
68016,B175C-20-H-MM,3,1,2,825.85,,
68017,B175C-20-HW-MM,3,0,3,1122.73,,
68018,B175C-20-M-MM,4,2,2,933.81,,
68019,B265C-LH-MM,2,0,2,1365.63,,
68020,B175C-0-H-MM,0,0,0,825.85,,
68021,B175C-12-H-MM,0,0,0,825.85,,
68031,B175C-0-HW-MM,0,0,0,1122.73,,
68032,B175C-12-HW-MM,1,0,1,1122.73,,
68033,B175C-0-M-MM,0,0,0,982.39,,
68034,B175C-12-M-MM,2,1,1,923.01,,
68036,B75C-0-H-MM,0,0,0,615.34,,
68037,B75C-12-H-MM,0,0,0,615.34,,
68038,B75C-20-H-MM,2,1,1,615.34,,
68039,B75C-0-M-MM,0,0,0,620.74,,
68040,B75C-12-M-MM,1,0,1,620.74,,
68041,B75C-20-M-MM,1,1,0,620.74,,
68046,7465,0,0,0,42.76,,
68054,TKA01AL,0,0,0,7.24,,
68055,TKA02AL,0,0,0,5.26,,
68057,100102-B,0,0,0,8.33,,
68073,M1708CASE,0,0,0,42.16,,
68074,M4232CASE,0,0,0,93.24,,
68075,M4516CASE,0,0,0,52.78,,
68076,M6316CASE,0,0,0,93.00,,
68078,M180132CASE,0,0,0,65.59,,
68079,M180332CASE,0,0,0,63.16,,
68080,M6385CASE,0,0,0,186.57,,
68081,010-12390-20,32,0,32,56.24,,
68086,DFW4X-6,0,0,0,77.14,,
68089,M77132CASE,0,0,0,101.77,,
68090,M6311CASE,1,1,0,105.95,,
68091,M5916CASE,1,0,1,42.89,,
68092,M5616CASE,1,0,1,63.41,,
68093,M5016CASE,1,1,0,67.78,,
68094,M4916CASE,1,0,1,56.43,,
68097,M9424CASE,0,0,0,54.89,,
68098,342KIT,2,1,1,82.03,,
68099,342KIT2,2,1,1,82.97,,
68100,342KIT3,1,1,0,82.03,,
68102,SCR-24-CC-BZ-10CASE,1,1,0,1749.95,,2540.00
68104,342KIT4,0,0,0,82.97,,
68105,342KIIT5,2,1,1,76.40,,
68106,342KIT6,2,1,1,76.40,,
68107,342KIT7,2,1,1,76.40,,
68110,042KIT,0,0,0,74.27,,
68113,042KIT2,0,0,0,75.21,,
68115,"TB 3001CASE",0,0,0,104.42,,
68120,"TC 2001CASE",1,1,0,78.31,,
68122,"TC 2000CASE",0,0,0,156.62,,
68124,"TS 1001CASE",1,1,0,148.36,,
68125,042KIT3,0,0,0,74.27,,
68126,805QCASE,0,0,0,95.38,,
68127,042KIT4,0,0,0,75.21,,
68128,810QCASE,0,0,0,100.21,,
68129,800QCASE,0,0,0,100.21,,
68130,042KIT5,0,0,0,68.64,,
68131,830CASE,0,0,0,64.49,,
68132,042KIT6,0,0,0,68.64,,
68133,042KIT7,0,0,0,68.64,,
68135,825QCASE,0,0,0,115.01,,
68136,862QCASE,1,1,0,95.53,,
68137,045KIT,0,0,0,74.27,,
68138,861QCASE,0,0,0,95.53,,
68140,815QCASE,1,1,0,131.69,,
68141,850QCASE,0,0,0,129.82,,
68143,412CASE,0,0,0,65.84,,
68144,SAD-1460,3,2,1,293.48,,
68145,045KIT2,0,0,0,75.21,,
68146,045KIT3,0,0,0,74.27,,
68147,045KIT4,0,0,0,75.21,,
68148,045KIT5,0,0,0,68.64,,
68149,045KIT6,0,0,0,68.64,,
68150,045KIT7,0,0,0,68.64,,
68152,340KIT,3,2,1,82.03,,
68156,340KIT2,5,2,3,82.97,,
68158,340KIT3,1,1,0,82.03,,
68160,340KIT4,0,0,0,82.97,,
68163,340KIT5,2,1,1,76.40,,
68165,340KIT6,2,1,1,76.40,,
68167,340KIT7,2,1,1,76.40,,
68169,040KIT,3,2,1,74.27,,
68170,040KIT2,3,2,1,75.21,,
68171,040KIT3,1,1,0,74.27,,
68172,040KIT4,0,0,0,75.21,,
68173,040KIT5,2,1,1,68.64,,
68174,040KIT6,2,1,1,68.64,,
68175,040KIT7,2,1,1,68.64,,
68206,010KIT2,0,0,0,106.48,,
68208,305KIT2,0,0,0,105.47,,
68210,001KIT2,0,0,0,97.47,,
68224,HX400ISCASE,9,2,7,5544.72,,
68244,M180232CASE,0,0,0,64.38,,
68245,M5032CASE,1,0,1,101.11,,
68247,DRS6ANXT,2,1,1,4288.95,,5295.00
68248,CM-CF-CFCASE,12,8,4,109.44,,
68249,270000,12,6,6,18.56,,
68250,270001,29,9,20,16.56,,
68251,270002,87,14,73,23.20,,
68252,270005,45,6,39,29.82,,
68253,270010,16,4,12,46.39,,
68254,270101,65,11,54,13.26,,
68255,270103,54,25,29,23.20,,
68256,270104,270,87,183,29.82,,
68257,270105,57,24,33,9.28,,
68258,270106,22,11,11,9.28,,
68259,270108,3,0,3,11.94,,
68260,270201,12,4,8,53.01,,
68261,270202,47,23,24,72.90,,
68262,270300,66,42,24,11.37,,
68263,270301,103,27,76,15.98,,
68264,270302,78,35,43,19.60,,
68265,270305,43,16,27,24.99,,
68266,300000,5,3,2,6.78,,
68267,101810,1,1,0,11.09,,
68268,101825,0,0,0,26.71,,
68269,101850,0,0,0,49.40,,
68270,103810,6,2,4,15.95,,
68271,103825,1,0,1,37.00,,
68272,103850,0,0,0,66.54,,
68273,105810,0,0,0,21.43,,
68274,105825,0,0,0,54.26,,
68275,105840,0,0,0,79.82,,
68276,703112,8,4,4,9.19,,
68277,2707A,23,13,10,89.68,,
68278,2708A,0,0,0,72.50,,
68279,2710A,3,2,1,106.00,,
68280,2711A,0,0,0,113.83,,
68281,2713A,6,1,5,138.61,,
68282,2720A,10,10,0,146.77,,
68283,2731A,5,0,5,267.73,,
68284,2740A,5,2,3,332.97,,
68285,76080,7,5,2,88.34,,
68286,76090,3,2,1,76.56,,
68287,151225,0,0,0,24.09,,
68288,151250,5,3,2,43.36,,
68289,22150A,0,0,0,531.73,,
68291,22350-R,0,0,0,47.60,,
68292,23050A,0,0,0,611.95,,
68293,23051A,0,0,0,571.16,,
68294,23250-HH,0,0,0,43.51,,
68295,23250-R,0,0,0,40.79,,
68296,23350-R,0,0,0,47.60,,
68298,CM-CG1-CF-00.5CASE,1,1,0,120.00,,
68306,83304002,5,2,3,202.00,,
68366,SS175C-20-HW-MM,0,0,0,1155.11,,
68373,104018,0,0,0,147.89,,
68375,102216,0,0,0,122.11,,
68376,102217,0,0,0,92.83,,
68377,100000,0,0,0,39.32,,
68378,205102,0,0,0,168.94,,
68380,131300,0,0,0,113.29,,
68381,132200,0,0,0,56.29,,
68383,132300,0,0,0,147.89,,
68384,100017,5,0,5,15.19,,
68385,210003,0,0,0,42.03,,
68386,010-11076-03CASE,1,0,1,174.90,,
68387,890017,0,0,0,11.18,,
68388,941014,0,0,0,6.41,,
68389,941015,3,0,3,9.46,,
68390,150110,2,0,2,19.69,,
68391,010-11076-04CASE,4,3,1,112.46,,
68392,156006,2,0,2,39.99,,
68393,156026,0,0,0,56.74,,
68394,941022,0,0,0,4.71,,
68395,151100,1,0,1,185.22,,
68396,010-11076-00CASE,14,7,7,224.93,,
68397,010-11076-01CASE,5,5,0,209.94,,
68398,010-11078-01CASE,3,0,3,206.21,,
68399,"LQ 04506CASE",0,0,0,112.76,167.95,
68400,PS1,2,0,2,211.10,,
68401,PS2,2,0,2,324.88,,
68402,PS3,2,0,2,470.49,,
68403,PS4,2,1,1,609.51,,
68404,SS1,1,1,0,176.22,,
68405,SS2,3,1,2,271.46,,
68406,SS3,0,0,0,397.20,,
68407,SS4,0,0,0,527.68,,
68409,C50254,0,0,0,532.86,743.75,
68410,RS1,0,0,0,116.10,,
68411,RS2,6,2,4,162.07,,
68412,RS3,0,0,0,220.00,,
68413,C50504,0,0,0,656.47,916.30,
68430,BFGWOV12V,0,0,0,63.29,,
68431,BFGWOV24V,0,0,0,63.29,,
68432,BFGWOV36V,1,0,1,63.29,,
68433,BFGWOV48V,0,0,0,63.29,,
68434,BFGWOV64V,0,0,0,63.29,,
68435,BFGWOV72V,0,0,0,63.29,,
68436,BFGWOVR12V,0,0,0,63.29,,
68437,BFGWOVR24V,0,0,0,63.29,,
68438,BFGWOVR36V,0,0,0,63.29,,
68439,BFGWOVR48V,0,0,0,63.29,,
68440,BFGWOVR64V,0,0,0,63.29,,
68441,BFGWOVR72V,0,0,0,63.29,,
68447,90526,0,0,0,93.39,,
68453,CA-0180,6,2,4,40.11,,
68455,CM-CG1-CF-01.0CASE,0,0,0,125.76,,
68456,210201,8,2,6,5.16,,
68457,210202,6,5,1,5.45,,
68458,220202,3,1,2,11.15,,
68459,210203,3,1,2,5.45,,
68460,220203,6,2,4,11.15,,
68462,210204,2,2,0,6.87,,
68464,210205,0,0,0,6.53,,
68466,210206,0,0,0,6.53,,
68468,210211,6,2,4,5.45,,
68469,210212,3,1,2,5.45,,
68470,220212,5,2,3,11.15,,
68471,210213,4,2,2,5.45,,
68472,220213,8,1,7,11.15,,
68473,222213,0,0,0,50.15,,
68474,210214,0,0,0,6.91,,
68475,220214,0,0,0,14.14,,
68476,210215,0,0,0,6.91,,
68477,220215,0,0,0,14.14,,
68478,210216,0,0,0,6.91,,
68479,220216,0,0,0,14.14,,
68480,"EFC-1 BLUE",0,0,0,32.93,,
68481,"EFC-2 BLUE",0,0,0,39.71,,
68482,"EFC-3 BLUE",4,0,4,30.00,,
68483,"EFC-4 BLUE",0,0,0,51.51,,
68484,M285C-HW-MM,0,0,0,766.48,,
68490,GP2050-08,0,0,0,327.26,,
68497,WS-C25,0,0,0,155.87,,
68498,WS-USB,0,0,0,188.19,,
68509,210221,7,3,4,7.10,,
68510,210222,5,2,3,7.51,,
68511,220222,5,3,2,15.38,,
68512,210223,2,1,1,7.51,,
68513,220223,7,4,3,15.38,,
68515,210224,4,2,2,8.71,,
68516,220224,2,2,0,17.81,,
68517,210225,4,2,2,8.71,,
68518,220225,4,2,2,17.81,,
68519,210226,3,1,2,8.71,,
68520,220226,3,1,2,17.81,,
68521,210227,3,0,3,12.65,,
68523,210233,7,2,5,13.40,,
68524,222233,0,0,0,27.41,,
68525,210234,0,0,0,13.47,,
68526,222234,4,2,2,27.55,,
68527,210235,3,2,1,17.09,,
68528,222235,5,3,2,34.99,,
68529,210236,6,2,4,17.09,,
68530,222236,1,1,0,34.99,,
68531,210237,1,1,0,18.70,,
68534,210244,5,3,2,18.36,,
68536,210245,5,1,4,18.36,,
68538,210246,0,0,0,18.36,,
68539,DRS4DL+,1,1,0,1534.95,,
68545,210247,1,1,0,15.99,,
68555,210257,0,0,0,18.36,,
68557,210301,0,0,0,5.16,,
68558,210302,0,0,0,5.45,,
68559,220302,4,3,1,11.15,,
68560,210303,0,0,0,5.45,,
68561,220303,0,0,0,11.15,,
68562,R111C-LH,0,0,0,2860.80,,
68563,210311,4,0,4,4.49,,
68564,210312,0,0,0,5.45,,
68565,SA-866,0,0,0,14.81,,
68566,220312,4,0,4,11.15,,
68567,210313,0,0,0,5.45,,
68568,220313,0,0,0,11.15,,
68569,210321,0,0,0,7.10,,
68570,210322,5,2,3,7.51,,
68573,220323,0,0,0,15.38,,
68574,210510,5,3,2,17.74,,
68575,210520,3,3,0,19.62,,
68576,210100,5,2,3,4.26,,
68577,220100,4,3,1,8.71,,
68578,222100,0,0,0,39.16,,
68579,210110,4,3,1,4.26,,
68580,220110,11,5,6,8.71,,
68581,222110,0,0,0,39.16,,
68582,210120,3,3,0,6.94,,
68583,220120,5,2,3,14.22,,
68584,222120,0,0,0,68.35,,
68585,CM-CG1-CF-03.0CASE,2,1,1,147.36,,
68587,210161,0,0,0,13.67,,
68589,210162,0,0,0,13.67,,
68590,210163,0,0,0,16.66,,
68591,222161,0,0,0,125.91,,
68592,222162,0,0,0,125.91,,
68593,222163,0,0,0,153.29,,
68594,210164,0,0,0,15.47,,
68595,220164,0,0,0,31.63,,
68597,210165,0,0,0,16.78,,
68598,210166,5,2,3,21.72,,
68614,GPS915,0,0,0,489.30,,
68616,23870-1200,4,2,2,239.99,,
68626,GSE-1939BSA20,2,0,2,224.50,,
68627,NMEA2K1,6,4,2,169.57,,
68636,122200-300-020-18,7,7,0,54.67,,
68637,122200-300-040-18,9,7,2,54.67,,
68638,122200-300-060-18,12,6,6,54.67,,
68639,122200-600-020-18,2,1,1,54.67,,
68640,122200-600-040-18,13,6,7,54.67,,
68641,122200-600-060-18,11,6,5,41.99,,
68649,"G-1-COBALT BLUE",10,0,10,8.99,,
68650,"G-2-COBALT BLUE",5,0,5,9.99,,
68651,"G-3-COBALT BLUE",0,0,0,19.40,,
68652,"G-4-COBALT BLUE",0,0,0,29.17,,
68653,"G-5-COBALT BLUE",5,5,0,40.31,,
68654,CW-376-5M,2,1,1,52.50,,
68655,"G-6-COBALT BLUE",1,1,0,73.59,,
68656,"G-3 COBALT BLUEWO",0,0,0,18.94,,
68657,"G-4-COBALT BLUEWO",0,0,0,28.71,,
68658,"G-5-COBALT BLUEWO",5,5,0,39.99,,
68659,1002013,6,6,0,6.23,,
68660,"G-6-COBALT BLUEWO",1,1,0,73.13,,
68661,1002021,10,6,4,6.49,,
68662,1002022,0,0,0,7.16,,
68663,1002002,11,5,6,5.97,,
68664,1002023,3,3,0,6.17,,
68665,1002010,24,8,16,9.06,,
68666,1002006,2,0,2,10.24,,
68667,1001907,9,0,9,7.30,,
68668,1001903,4,4,0,5.31,,
68669,1001904,10,8,2,5.40,,
68670,1002001,2,0,2,5.56,,
68671,1002015,7,2,5,5.64,,
68672,1002004,8,2,6,5.73,,
68673,1002008,6,0,6,13.15,,
68674,1002007,0,0,0,10.26,,
68675,1002009,10,5,5,10.16,,
68681,1002017,0,0,0,6.37,,
68682,1001905,6,3,3,7.03,,
68683,1002018,6,4,2,6.71,,
68684,1002014,0,0,0,6.71,,
68685,1002012,8,3,5,6.79,,
68686,1002016,13,0,13,10.74,,
68687,1002003,0,0,0,11.31,,
68688,1002011,4,2,2,12.96,,
68689,1002005,0,0,0,11.91,,
68692,M80ATP,1,1,0,897.72,,
68697,1014212,0,0,0,27.47,,
68702,SEC-1212,2,2,0,97.05,140.10,
68712,7608,0,0,0,293.39,,
68716,7151,3,2,1,6.53,,
68717,7152,2,1,1,6.53,,
68718,7153,0,0,0,6.53,,
68719,7154,6,4,2,6.53,,
68720,7155,14,9,5,6.53,,
68721,7156,9,2,7,6.53,,
68722,7157,37,12,25,6.53,,
68723,7160,15,0,15,1.26,,
68729,4180,37,14,23,47.44,,
68730,4181,31,15,16,47.44,,
68731,4230,8,2,6,10.51,,
68733,1842,0,0,0,252.67,,
68734,YBP-0111,1,1,0,29.99,,74.98
68735,242237,6,5,1,8.49,,
68736,012110C,4,3,1,502.17,,
68737,70195,0,0,0,17.64,,
68739,09-703P-1,0,0,0,17.28,,
68740,10-13399-05,0,0,0,123.46,,
68741,10-24188-4,0,0,0,423.25,,
68742,54264PK,0,0,0,6.30,,
68743,54274PK,0,0,0,7.43,,
68745,80-47625-01,0,0,0,137.04,,
68747,80-47626-01,0,0,0,256.79,,
68754,60-100-SV,0,0,0,561.78,688.00,
68758,621-100-SV,0,0,0,561.78,688.00,
68761,ARS-5-H,0,0,0,215.00,264.00,
68763,DDC-12/24,0,0,0,189.03,232.00,
68764,MC-TS-A,10,0,10,31.36,38.99,
68765,MC-TS-B,0,0,0,39.21,47.99,
68768,UBB,3,0,3,58.42,71.99,
68769,UAA,1,0,1,28.01,34.99,
68770,BBU,3,1,2,40.88,50.99,
68772,F16-0204-1,5,2,3,123.82,,
68773,F16-0220-1,1,0,1,72.50,,
68776,F31-3103BXZ-1,2,0,2,159.76,,
68777,F31-3104BXZ-1,1,0,1,213.87,,
68783,L10-1001-1,0,0,0,1650.92,,
68805,2307,34,18,16,19.72,,
68806,3180,9,2,7,20.63,,
68807,3182,0,0,0,13.75,,
68808,3184,0,0,0,40.63,,
68809,3186,0,0,0,40.63,,
68810,3188,4,2,2,40.63,,
68811,3125,3,1,2,7.71,,
68813,MSK-90,0,0,0,335.23,483.80,
68814,MSK-135,1,1,0,394.74,615.00,
68821,SCC-30AB,0,0,0,100.00,144.40,
68833,SCC-1208L,2,2,0,41.59,60.00,
